Code,RetailCode,PlanType,Sku,Name,SiteName,Product Type,VendorCode,priceCode,Price,Year,Month,retail,Country,Status
BB1321PGNCED,BB1321PED,NonSuscription,BB1321P,"5"" Peperomia Obtipan Green on 5"" White Evi",Peperomia with White Pot,Plants,GNC,ED,$24.00 ,2024,JAN,$59.99 ,USA,
BB1321PGNCVD,BB1321PVD,NonSuscription,BB1321P,"5"" Peperomia Obtipan Green on 5"" White Evi",Peperomia with White Pot,Plants,GNC,VD,$24.00 ,2024,JAN,$59.99 ,USA,
BB1321PGNCMD,BB1321PMD,NonSuscription,BB1321P,"5"" Peperomia Obtipan Green on 5"" White Evi",Peperomia with White Pot,Plants,GNC,MD,$24.00 ,2024,JAN,$59.99 ,USA,
BB1325-35ELTED,BB1325-35ED,NonSuscription,BB1325-35,Perth,UNKN,Mixed,ELT,ED,$15.60 ,2024,,price not avail,,
BB1325-35ELTVD,BB1325-35VD,NonSuscription,BB1325-35,Perth,UNKN,Mixed,ELT,VD,$15.75 ,2024,,price not avail,,
BB1325-35ELTMD,BB1325-35MD,NonSuscription,BB1325-35,Perth,UNKN,Mixed,ELT,MD,$15.75 ,2024,,price not avail,,
BB1325-35ELTFL,BB1325-35FL,NonSuscription,BB1325-35,Perth,UNKN,Mixed,ELT,FL,$15.75 ,2024,,price not avail,,
BB1325-35ELTCM,BB1325-35CM,NonSuscription,BB1325-35,Perth,UNKN,Mixed,ELT,CM,$15.75 ,2024,,price not avail,,
BB1328PGNCED,BB1328PED,NonSuscription,BB1328P,"5"" Red Anthurium on 5"" Cream Jute",Red Anthurium with Jute Pot,Plants,GNC,ED,$19.00 ,2024,JAN,$59.99 ,USA,
BB1328PGNCVD,BB1328PVD,NonSuscription,BB1328P,"5"" Red Anthurium on 5"" Cream Jute",Red Anthurium with Jute Pot,Plants,GNC,VD,$19.00 ,2024,JAN,$59.99 ,USA,
BB1328PGNCMD,BB1328PMD,NonSuscription,BB1328P,"5"" Red Anthurium on 5"" Cream Jute",Red Anthurium with Jute Pot,Plants,GNC,MD,$19.00 ,2024,JAN,$59.99 ,USA,
BB1330PGNCED,BB1330PED,NonSuscription,BB1330P,"5"" Peperomia Obtipan Green on 5"" Grey Nate",Peperomia with Grey Pot,Plants,GNC,ED,$24.00 ,2024,JAN,$59.99 ,USA,
BB1330PGNCVD,BB1330PVD,NonSuscription,BB1330P,"5"" Peperomia Obtipan Green on 5"" Grey Nate",Peperomia with Grey Pot,Plants,GNC,VD,$24.00 ,2024,JAN,$59.99 ,USA,
BB1330PGNCMD,BB1330PMD,NonSuscription,BB1330P,"5"" Peperomia Obtipan Green on 5"" Grey Nate",Peperomia with Grey Pot,Plants,GNC,MD,$24.00 ,2024,JAN,$59.99 ,USA,
BB1334PGNCED,BB1334PED,NonSuscription,BB1334P,"5"" Alocasia on 5"" White Evi",Alocasia with White Pot,Plants,GNC,ED,$24.00 ,2024,JAN,$59.99 ,USA,
BB1334PGNCVD,BB1334PVD,NonSuscription,BB1334P,"5"" Alocasia on 5"" White Evi",Alocasia with White Pot,Plants,GNC,VD,$24.00 ,2024,JAN,$59.99 ,USA,
BB1334PGNCMD,BB1334PMD,NonSuscription,BB1334P,"5"" Alocasia on 5"" White Evi",Alocasia with White Pot,Plants,GNC,MD,$24.00 ,2024,JAN,$59.99 ,USA,
BB1335-25ELTED,BB1335-25ED,NonSuscription,BB1335-25,Zaragoza,UNKN,Mixed,ELT,ED,$9.25 ,2024,,price not avail,,
BB1335-25ELTVD,BB1335-25VD,NonSuscription,BB1335-25,Zaragoza,UNKN,Mixed,ELT,VD,$10.70 ,2024,,price not avail,,
BB1335-25ELTMD,BB1335-25MD,NonSuscription,BB1335-25,Zaragoza,UNKN,Mixed,ELT,MD,$9.75 ,2024,,price not avail,,
BB1335-25ELTFL,BB1335-25FL,NonSuscription,BB1335-25,Zaragoza,UNKN,Mixed,ELT,FL,$9.75 ,2024,,price not avail,,
BB1335-25ELTCM,BB1335-25CM,NonSuscription,BB1335-25,Zaragoza,UNKN,Mixed,ELT,CM,$9.75 ,2024,,price not avail,,
BB1336-27ELTED,BB1336-27ED,NonSuscription,BB1336-27,Bordeaux,UNKN,Mixed,ELT,ED,$9.15 ,2024,,price not avail,,
BB1336-27ELTVD,BB1336-27VD,NonSuscription,BB1336-27,Bordeaux,UNKN,Mixed,ELT,VD,$10.70 ,2024,,price not avail,,
BB1336-27ELTMD,BB1336-27MD,NonSuscription,BB1336-27,Bordeaux,UNKN,Mixed,ELT,MD,$9.70 ,2024,,price not avail,,
BB1336-27ELTFL,BB1336-27FL,NonSuscription,BB1336-27,Bordeaux,UNKN,Mixed,ELT,FL,$9.70 ,2024,,price not avail,,
BB1336-27ELTCM,BB1336-27CM,NonSuscription,BB1336-27,Bordeaux,UNKN,Mixed,ELT,CM,$9.70 ,2024,,price not avail,,
BB1337-26ELTED,BB1337-26ED,NonSuscription,BB1337-26,Quito,UNKN,Mixed,ELT,ED,$9.00 ,2024,,price not avail,,
BB1337-26ELTVD,BB1337-26VD,NonSuscription,BB1337-26,Quito,UNKN,Mixed,ELT,VD,$12.40 ,2024,,price not avail,,
BB1337-26ELTMD,BB1337-26MD,NonSuscription,BB1337-26,Quito,UNKN,Mixed,ELT,MD,$10.30 ,2024,,price not avail,,
BB1337-26ELTFL,BB1337-26FL,NonSuscription,BB1337-26,Quito,UNKN,Mixed,ELT,FL,$10.30 ,2024,,price not avail,,
BB1337-26ELTCM,BB1337-26CM,NonSuscription,BB1337-26,Quito,UNKN,Mixed,ELT,CM,$10.30 ,2024,,price not avail,,
BB1338-27ELTED,BB1338-27ED,NonSuscription,BB1338-27,Lagos,UNKN,Mixed,ELT,ED,$10.40 ,2024,,price not avail,,
BB1338-27ELTVD,BB1338-27VD,NonSuscription,BB1338-27,Lagos,UNKN,Mixed,ELT,VD,$14.00 ,2024,,price not avail,,
BB1338-27ELTMD,BB1338-27MD,NonSuscription,BB1338-27,Lagos,UNKN,Mixed,ELT,MD,$11.65 ,2024,,price not avail,,
BB1338-27ELTFL,BB1338-27FL,NonSuscription,BB1338-27,Lagos,UNKN,Mixed,ELT,FL,$11.65 ,2024,,price not avail,,
BB1338-27ELTCM,BB1338-27CM,NonSuscription,BB1338-27,Lagos,UNKN,Mixed,ELT,CM,$11.65 ,2024,,price not avail,,
BB1339-27ELTED,BB1339-27ED,NonSuscription,BB1339-27,Stockholm,UNKN,Mixed,ELT,ED,$10.60 ,2024,,price not avail,,
BB1339-27ELTVD,BB1339-27VD,NonSuscription,BB1339-27,Stockholm,UNKN,Mixed,ELT,VD,$14.95 ,2024,,price not avail,,
BB1339-27ELTMD,BB1339-27MD,NonSuscription,BB1339-27,Stockholm,UNKN,Mixed,ELT,MD,$11.65 ,2024,,price not avail,,
BB1339-27ELTFL,BB1339-27FL,NonSuscription,BB1339-27,Stockholm,UNKN,Mixed,ELT,FL,$11.65 ,2024,,price not avail,,
BB1339-27ELTCM,BB1339-27CM,NonSuscription,BB1339-27,Stockholm,UNKN,Mixed,ELT,CM,$11.65 ,2024,,price not avail,,
BB1340-25ELTED,BB1340-25ED,NonSuscription,BB1340-25,PF-Wilbur,UNKN,Mixed,ELT,ED,$9.80 ,2024,,price not avail,,
BB1340-25ELTVD,BB1340-25VD,NonSuscription,BB1340-25,PF-Wilbur,UNKN,Mixed,ELT,VD,$15.00 ,2024,,price not avail,,
BB1340-25ELTMD,BB1340-25MD,NonSuscription,BB1340-25,PF-Wilbur,UNKN,Mixed,ELT,MD,$11.65 ,2024,,price not avail,,
BB1340-25ELTFL,BB1340-25FL,NonSuscription,BB1340-25,PF-Wilbur,UNKN,Mixed,ELT,FL,$11.65 ,2024,,price not avail,,
BB1340-25ELTCM,BB1340-25CM,NonSuscription,BB1340-25,PF-Wilbur,UNKN,Mixed,ELT,CM,$11.65 ,2024,,price not avail,,
BB1341PGNCED,BB1341PED,NonSuscription,BB1341P,"5"" Orange Bromeliad on 5"" Cream Jute",Fiery Bomeliad with Jute Pot,Plants,GNC,ED,$24.00 ,2024,JAN,$59.99 ,USA,
BB1341PGNCVD,BB1341PVD,NonSuscription,BB1341P,"5"" Orange Bromeliad on 5"" Cream Jute",Fiery Bomeliad with Jute Pot,Plants,GNC,VD,$24.00 ,2024,JAN,$59.99 ,USA,
BB1341PGNCMD,BB1341PMD,NonSuscription,BB1341P,"5"" Orange Bromeliad on 5"" Cream Jute",Fiery Bomeliad with Jute Pot,Plants,GNC,MD,$24.00 ,2024,JAN,$59.99 ,USA,
BB1342-23no matchED,BB1342-23ED,NonSuscription,BB1342-23,no match,no match,no match,no match,ED,$11.25 ,2024,,price not avail,,
BB1342-23no matchVD,BB1342-23VD,NonSuscription,BB1342-23,no match,no match,no match,no match,VD,$14.50 ,2024,,price not avail,,
BB1342-23no matchMD,BB1342-23MD,NonSuscription,BB1342-23,no match,no match,no match,no match,MD,$12.55 ,2024,,price not avail,,
BB1342-23no matchFL,BB1342-23FL,NonSuscription,BB1342-23,no match,no match,no match,no match,FL,$12.55 ,2024,,price not avail,,
BB1342-23no matchCM,BB1342-23CM,NonSuscription,BB1342-23,no match,no match,no match,no match,CM,$12.55 ,2024,,price not avail,,
BB1342-29ELTED,BB1342-29ED,NonSuscription,BB1342-29,Ghent,UNKN,Mixed,ELT,ED,$11.25 ,2024,,price not avail,,
BB1342-29ELTVD,BB1342-29VD,NonSuscription,BB1342-29,Ghent,UNKN,Mixed,ELT,VD,$14.50 ,2024,,price not avail,,
BB1342-29ELTMD,BB1342-29MD,NonSuscription,BB1342-29,Ghent,UNKN,Mixed,ELT,MD,$12.55 ,2024,,price not avail,,
BB1342-29ELTFL,BB1342-29FL,NonSuscription,BB1342-29,Ghent,UNKN,Mixed,ELT,FL,$12.55 ,2024,,price not avail,,
BB1342-29ELTCM,BB1342-29CM,NonSuscription,BB1342-29,Ghent,UNKN,Mixed,ELT,CM,$12.55 ,2024,,price not avail,,
BB1344PGNCED,BB1344PED,NonSuscription,BB1344P,"5"" Blue Watercolor Orchid on 5"" White Evi",Blue Orchid with White Pot,Plants,GNC,ED,$30.05 ,2024,JAN,$79.99 ,USA,
BB1344PGNCVD,BB1344PVD,NonSuscription,BB1344P,"5"" Blue Watercolor Orchid on 5"" White Evi",Blue Orchid with White Pot,Plants,GNC,VD,$30.05 ,2024,JAN,$79.99 ,USA,
BB1344PGNCMD,BB1344PMD,NonSuscription,BB1344P,"5"" Blue Watercolor Orchid on 5"" White Evi",Blue Orchid with White Pot,Plants,GNC,MD,$30.05 ,2024,JAN,$79.99 ,USA,
BB1345PGNCED,BB1345PED,NonSuscription,BB1345P,"5"" Zz on 5"" White Evi",Zion ZZ,Plants,GNC,ED,$19.85 ,2024,JAN,$59.99 ,USA,
BB1345PGNCVD,BB1345PVD,NonSuscription,BB1345P,"5"" Zz on 5"" White Evi",Zion ZZ,Plants,GNC,VD,$19.85 ,2024,JAN,$59.99 ,USA,
BB1345PGNCMD,BB1345PMD,NonSuscription,BB1345P,"5"" Zz on 5"" White Evi",Zion ZZ,Plants,GNC,MD,$19.85 ,2024,JAN,$59.99 ,USA,
BB1346-26ELTED,BB1346-26ED,NonSuscription,BB1346-26,Bologna,UNKN,Mixed,ELT,ED,$10.25 ,2024,,price not avail,,
BB1346-26ELTVD,BB1346-26VD,NonSuscription,BB1346-26,Bologna,UNKN,Mixed,ELT,VD,$12.30 ,2024,,price not avail,,
BB1346-26ELTMD,BB1346-26MD,NonSuscription,BB1346-26,Bologna,UNKN,Mixed,ELT,MD,$11.25 ,2024,,price not avail,,
BB1346-26ELTFL,BB1346-26FL,NonSuscription,BB1346-26,Bologna,UNKN,Mixed,ELT,FL,$11.22 ,2024,,price not avail,,
BB1346-26ELTCM,BB1346-26CM,NonSuscription,BB1346-26,Bologna,UNKN,Mixed,ELT,CM,$11.25 ,2024,,price not avail,,
BB1347-25ELTED,BB1347-25ED,NonSuscription,BB1347-25,Shanghai,UNKN,Mixed,ELT,ED,,2024,,price not avail,,
BB1347-25ELTVD,BB1347-25VD,NonSuscription,BB1347-25,Shanghai,UNKN,Mixed,ELT,VD,,2024,,price not avail,,
BB1347-25ELTMD,BB1347-25MD,NonSuscription,BB1347-25,Shanghai,UNKN,Mixed,ELT,MD,,2024,,price not avail,,
BB1347-25ELTFL,BB1347-25FL,NonSuscription,BB1347-25,Shanghai,UNKN,Mixed,ELT,FL,,2024,,price not avail,,
BB1347-25ELTCM,BB1347-25CM,NonSuscription,BB1347-25,Shanghai,UNKN,Mixed,ELT,CM,,2024,,price not avail,,
BB1348-27ELTED,BB1348-27ED,NonSuscription,BB1348-27,Tunis,UNKN,Mixed,ELT,ED,$10.90 ,2024,,price not avail,,
BB1348-27ELTVD,BB1348-27VD,NonSuscription,BB1348-27,Tunis,UNKN,Mixed,ELT,VD,$15.75 ,2024,,price not avail,,
BB1348-27ELTMD,BB1348-27MD,NonSuscription,BB1348-27,Tunis,UNKN,Mixed,ELT,MD,$12.05 ,2024,,price not avail,,
BB1348-27ELTFL,BB1348-27FL,NonSuscription,BB1348-27,Tunis,UNKN,Mixed,ELT,FL,$12.05 ,2024,,price not avail,,
BB1348-27ELTCM,BB1348-27CM,NonSuscription,BB1348-27,Tunis,UNKN,Mixed,ELT,CM,$12.05 ,2024,,price not avail,,
BB1349-12NTFED,BB1349-12ED,NonSuscription,BB1349-12,Sweet Mama x12st 50cm,UNKN,Roses,NTF,ED,,2024,,price not avail,,
BB1350-10SVGVD,BB1350-10VD,NonSuscription,BB1350-10,White tulip  x10st,UNKN,Tulip,SVG,VD,,2024,,price not avail,USA,Inactive
BB1351-25NTFMD,BB1351-25MD,NonSuscription,BB1351-25,Moonstone White Rose x25st 70cm,UNKN,Roses,NTF,MD,,2024,,price not avail,,
BB1352PGNCED,BB1352PED,NonSuscription,BB1352P,"5"" Money Tree on 5"" White Evi",Money Tree with White Pot,Plants,GNC,ED,$19.00 ,2024,JAN,$59.99 ,USA,
BB1352PGNCCM,BB1352PCM,NonSuscription,BB1352P,"5"" Money Tree on 5"" White Evi",Money Tree with White Pot,Plants,GNC,CM,$19.00 ,2024,JAN,$59.99 ,USA,
BB1352PGNCVD,BB1352PVD,NonSuscription,BB1352P,"5"" Money Tree on 5"" White Evi",Money Tree with White Pot,Plants,GNC,VD,$19.00 ,2024,JAN,$59.99 ,USA,
BB1352PGNCMD,BB1352PMD,NonSuscription,BB1352P,"5"" Money Tree on 5"" White Evi",Money Tree with White Pot,Plants,GNC,MD,$19.00 ,2024,JAN,$59.99 ,USA,
BB1353-5NTFFL,BB1353-5FL,NonSuscription,BB1353-5,Hydrangea Rosé Select,UNKN,Bunch,NTF,FL,,2024,,price not avail,,
BB1354-12NTFCM,BB1354-12CM,NonSuscription,BB1354-12,Soul Roses x12st 50cm,UNKN,Roses,NTF,CM,,2024,,price not avail,,
BB1355-5FNAED,BB1355-5ED,NonSuscription,BB1355-5,Hydrangea Lilac Select,UNKN,Bunch,FNA,ED,$6.00 ,2024,,$49.99 ,Colombia,
BB1355-5FNAMD,BB1355-5MD,NonSuscription,BB1355-5,Hydrangea Lilac Select,UNKN,Bunch,FNA,MD,$6.00 ,2024,,$49.99 ,Colombia,
BB1355-5FNAFL,BB1355-5FL,NonSuscription,BB1355-5,Hydrangea Lilac Select,UNKN,Bunch,FNA,FL,$6.00 ,2024,,$49.99 ,Colombia,
BB1356-25SVGED,BB1356-25ED,NonSuscription,BB1356-25,pink peony tulips x 25st,UNKN,Tulip,SVG,ED,$16.25 ,2024,,$74.99 ,USA,Active
BB1356-25SVGMD,BB1356-25MD,NonSuscription,BB1356-25,pink peony tulips x 25st,UNKN,Tulip,SVG,MD,$16.25 ,2024,,$74.99 ,USA,Active
BB1358-35SVGED,BB1358-35ED,NonSuscription,BB1358-35,pink peony tulips X 35st,UNKN,Tulip,SVG,ED,$22.75 ,2024,,$89.99 ,USA,Active
BB1358-35SVGMD,BB1358-35MD,NonSuscription,BB1358-35,pink peony tulips X 35st,UNKN,Tulip,SVG,MD,$22.75 ,2024,,$89.99 ,USA,Active
BB1359PGNCED,BB1359PED,NonSuscription,BB1359P,"5"" Imperial Red Philodendron on 5"" Cream Jute",Red Philodendron with Jute Pot,Plants,GNC,ED,$24.00 ,2024,JAN,$59.99 ,USA,
BB1359PGNCVD,BB1359PVD,NonSuscription,BB1359P,"5"" Imperial Red Philodendron on 5"" Cream Jute",Red Philodendron with Jute Pot,Plants,GNC,VD,$24.00 ,2024,JAN,$59.99 ,USA,
BB1359PGNCMD,BB1359PMD,NonSuscription,BB1359P,"5"" Imperial Red Philodendron on 5"" Cream Jute",Red Philodendron with Jute Pot,Plants,GNC,MD,$24.00 ,2024,JAN,$59.99 ,USA,
BB136-27ELTED,BB136-27ED,NonSuscription,BB136-27,Land of the Free,Land of the Free,Mixed,ELT,ED,$9.55 ,2024,,price not avail,,
BB136-27ELTVD,BB136-27VD,NonSuscription,BB136-27,Land of the Free,Land of the Free,Mixed,ELT,VD,$14.70 ,2024,,price not avail,,
BB136-27ELTMD,BB136-27MD,NonSuscription,BB136-27,Land of the Free,Land of the Free,Mixed,ELT,MD,$10.30 ,2024,,price not avail,,
BB136-27ELTFL,BB136-27FL,NonSuscription,BB136-27,Land of the Free,Land of the Free,Mixed,ELT,FL,$9.90 ,2024,,price not avail,,
BB136-27ELTCM,BB136-27CM,NonSuscription,BB136-27,Land of the Free,Land of the Free,Mixed,ELT,CM,$11.00 ,2024,,price not avail,,
BB1360-25SVGED,BB1360-25ED,NonSuscription,BB1360-25,Fancy Tulips x25- Margarita Purple,Purple Peony Tulips 25 stems,Tulip,SVG,ED,$16.25 ,2024,,$74.99 ,USA,Active
BB1360-25SVGMD,BB1360-25MD,NonSuscription,BB1360-25,Fancy Tulips x25- Margarita Purple,Purple Peony Tulips 25 stems,Tulip,SVG,MD,$16.25 ,2024,,$74.99 ,USA,Active
BB1362-25HLLXCM,BB1362-25CM,NonSuscription,BB1362-25,Holland tulips White speciatly,UNKN,Tulip,HLLX,CM,,2024,,price not avail,,
BB1363-50SVGED,BB1363-50ED,NonSuscription,BB1363-50,purple margarita tulips x 50st,Purple Peony Tulips 50 stems,Tulip,SVG,ED,$32.50 ,2024,,$99.99 ,USA,Active
BB1363-50SVGMD,BB1363-50MD,NonSuscription,BB1363-50,purple margarita tulips x 50st,Purple Peony Tulips 50 stems,Tulip,SVG,MD,$32.50 ,2024,,$99.99 ,USA,Active
BB1364-48SVGMD,BB1364-48MD,NonSuscription,BB1364-48,24 Blue Iris / 24 Red tulips,UNKN,Tulip,SVG,MD,$26.40 ,2024,,$89.99 ,USA,Active
BB1364-48SVGED,BB1364-48ED,NonSuscription,BB1364-48,24 Blue Iris / 24 Red tulips,UNKN,Tulip,SVG,ED,$26.40 ,2024,,$89.99 ,USA,Active
BB1365-28ELTED,BB1365-28ED,NonSuscription,BB1365-28,Innsbruck,UNKN,Mixed,ELT,ED,,2024,,price not avail,,
BB1365-28ELTVD,BB1365-28VD,NonSuscription,BB1365-28,Innsbruck,UNKN,Mixed,ELT,VD,,2024,,price not avail,,
BB1365-28ELTMD,BB1365-28MD,NonSuscription,BB1365-28,Innsbruck,UNKN,Mixed,ELT,MD,,2024,,price not avail,,
BB1365-28ELTFL,BB1365-28FL,NonSuscription,BB1365-28,Innsbruck,UNKN,Mixed,ELT,FL,,2024,,price not avail,,
BB1365-28ELTCM,BB1365-28CM,NonSuscription,BB1365-28,Innsbruck,UNKN,Mixed,ELT,CM,,2024,,price not avail,,
BB1366PGNCED,BB1366PED,NonSuscription,BB1366P,"5"" Pink Orchid on 5"" Cream Jute",Pink Paris with Jute Pot,Plants,GNC,ED,$26.00 ,2024,JAN,$59.99 ,USA,
BB1366PGNCVD,BB1366PVD,NonSuscription,BB1366P,"5"" Pink Orchid on 5"" Cream Jute",Pink Paris with Jute Pot,Plants,GNC,VD,$26.00 ,2024,JAN,$59.99 ,USA,
BB1366PGNCMD,BB1366PMD,NonSuscription,BB1366P,"5"" Pink Orchid on 5"" Cream Jute",Pink Paris with Jute Pot,Plants,GNC,MD,$26.00 ,2024,JAN,$59.99 ,USA,
BB1367PGNCED,BB1367PED,NonSuscription,BB1367P,Calathea Triostar,Fantasia Foliage,Plants,GNC,ED,$19.85 ,2024,,price not avail,,
BB1367PGNCVD,BB1367PVD,NonSuscription,BB1367P,Calathea Triostar,Fantasia Foliage,Plants,GNC,VD,$19.85 ,2024,,price not avail,,
BB1367PGNCMD,BB1367PMD,NonSuscription,BB1367P,Calathea Triostar,Fantasia Foliage,Plants,GNC,MD,$19.85 ,2024,,price not avail,,
BB1367PGNCFL,BB1367PFL,NonSuscription,BB1367P,Calathea Triostar,Fantasia Foliage,Plants,GNC,FL,$19.85 ,2024,,price not avail,,
BB1367PGNCCM,BB1367PCM,NonSuscription,BB1367P,Calathea Triostar,Fantasia Foliage,Plants,GNC,CM,$19.85 ,2024,,price not avail,,
BB1367PGNCFL,BB1367PFL,NonSuscription,BB1367P,Calathea Triostar,Fantasia Foliage,Plants,GNC,FL,,2024,,price not avail,,
BB1368-25HLLXCM,BB1368-25CM,NonSuscription,BB1368-25,Holland tulips Mixed specialty,UNKN,Tulip,HLLX,CM,,2024,,price not avail,,
BB1369-18AGNED,BB1369-18ED,NonSuscription,BB1369-18,Quicksand Roses x18st 40cm,UNKN,Roses,AGN,ED,,2024,,price not avail,,
BB1370PGNCED,BB1370PED,NonSuscription,BB1370P,"5"" Imperial Red Philodendron on 5"" White Evi",Red Philodendron with White Pot,Plants,GNC,ED,$24.00 ,2024,JAN,$59.99 ,USA,
BB1370PGNCVD,BB1370PVD,NonSuscription,BB1370P,"5"" Imperial Red Philodendron on 5"" White Evi",Red Philodendron with White Pot,Plants,GNC,VD,$24.00 ,2024,JAN,$59.99 ,USA,
BB1370PGNCMD,BB1370PMD,NonSuscription,BB1370P,"5"" Imperial Red Philodendron on 5"" White Evi",Red Philodendron with White Pot,Plants,GNC,MD,$24.00 ,2024,JAN,$59.99 ,USA,
BB1372-33ELTED,BB1372-33ED,NonSuscription,BB1372-33,Hobart,UNKN,Mixed,ELT,ED,$11.25 ,2024,,$64.99 ,,
BB1372-33ELTVD,BB1372-33VD,NonSuscription,BB1372-33,Hobart,UNKN,Mixed,ELT,VD,$13.40 ,2024,,$64.99 ,,
BB1372-33ELTMD,BB1372-33MD,NonSuscription,BB1372-33,Hobart,UNKN,Mixed,ELT,MD,$12.05 ,2024,,$64.99 ,,
BB1372-33ELTFL,BB1372-33FL,NonSuscription,BB1372-33,Hobart,UNKN,Mixed,ELT,FL,$12.05 ,2024,,$64.99 ,,
BB1372-33ELTCM,BB1372-33CM,NonSuscription,BB1372-33,Hobart,UNKN,Mixed,ELT,CM,$12.05 ,2024,,$64.99 ,,
BB1373PGNCED,BB1373PED,NonSuscription,BB1373P,"5"" Zz on 5"" Cream Jute",ZZ Plant with Jute Pot,Plants,GNC,ED,$19.85 ,2024,JAN,$59.99 ,USA,
BB1373PGNCVD,BB1373PVD,NonSuscription,BB1373P,"5"" Zz on 5"" Cream Jute",ZZ Plant with Jute Pot,Plants,GNC,VD,$19.85 ,2024,JAN,$59.99 ,USA,
BB1373PGNCMD,BB1373PMD,NonSuscription,BB1373P,"5"" Zz on 5"" Cream Jute",ZZ Plant with Jute Pot,Plants,GNC,MD,$19.85 ,2024,JAN,$59.99 ,USA,
BB1374PGNCED,BB1374PED,NonSuscription,BB1374P,"5"" Orange Bromeliad on 5"" White Evi",Fiery Bomeliad with White Pot,Plants,GNC,ED,$24.00 ,2024,JAN,$59.99 ,USA,
BB1374PGNCVD,BB1374PVD,NonSuscription,BB1374P,"5"" Orange Bromeliad on 5"" White Evi",Fiery Bomeliad with White Pot,Plants,GNC,VD,$24.00 ,2024,JAN,$59.99 ,USA,
BB1374PGNCMD,BB1374PMD,NonSuscription,BB1374P,"5"" Orange Bromeliad on 5"" White Evi",Fiery Bomeliad with White Pot,Plants,GNC,MD,$24.00 ,2024,JAN,$59.99 ,USA,
BB1375-50SVGED,BB1375-50ED,NonSuscription,BB1375-50,princess pink tulips x 50st,50 Princess Pink tulips,Tulip,SVG,ED,$26.00 ,2024,,$89.99 ,USA,Active
BB1375-50SVGMD,BB1375-50MD,NonSuscription,BB1375-50,princess pink tulips x 50st,50 Princess Pink tulips,Tulip,SVG,MD,$26.00 ,2024,,$89.99 ,USA,Active
BB1376-35SVGED,BB1376-35ED,NonSuscription,BB1376-35,princess pink x 35st,35 Princess Pink tulips,Tulip,SVG,ED,$18.20 ,2024,,$79.99 ,USA,Active
BB1376-35SVGMD,BB1376-35MD,NonSuscription,BB1376-35,princess pink x 35st,35 Princess Pink tulips,Tulip,SVG,MD,$18.20 ,2024,,$79.99 ,USA,Active
BB1377-15SVGED,BB1377-15ED,NonSuscription,BB1377-15,pink/white/purple hyacinth,Whispers of Spring,Bunch,SVG,ED,$16.58 ,2024,,$74.99 ,USA,Active
BB1377-15SVGMD,BB1377-15MD,NonSuscription,BB1377-15,pink/white/purple hyacinth,Whispers of Spring,Bunch,SVG,MD,$16.58 ,2024,,$74.99 ,USA,Active
BB1378-24AGXCM,BB1378-24CM,NonSuscription,BB1378-24,Paintball Roses x24st 50cm,UNKN,Roses,AGX,CM,,2024,,price not avail,,
BB1379PGNCED,BB1379PED,NonSuscription,BB1379P,"5"" Alocasia on 5"" Brown Wood",Alocasia with Wood Pot,Plants,GNC,ED,$24.00 ,2024,JAN,$59.99 ,USA,
BB1379PGNCVD,BB1379PVD,NonSuscription,BB1379P,"5"" Alocasia on 5"" Brown Wood",Alocasia with Wood Pot,Plants,GNC,VD,$24.00 ,2024,JAN,$59.99 ,USA,
BB1379PGNCMD,BB1379PMD,NonSuscription,BB1379P,"5"" Alocasia on 5"" Brown Wood",Alocasia with Wood Pot,Plants,GNC,MD,$24.00 ,2024,JAN,$59.99 ,USA,
BB1380-5FNAFL,BB1380-5FL,NonSuscription,BB1380-5,Hydrangea Big Petal Antique,Emerald Garnet,Bunch,FNA,FL,$6.00 ,2024,,$49.99 ,Colombia,
BB1380-5FNAED,BB1380-5ED,NonSuscription,BB1380-5,Hydrangea Big Petal Antique,Emerald Garnet,Bunch,FNA,ED,$6.00 ,2024,,$49.99 ,Colombia,
BB1380-5FNAMD,BB1380-5MD,NonSuscription,BB1380-5,Hydrangea Big Petal Antique,Emerald Garnet,Bunch,FNA,MD,$6.00 ,2024,,$49.99 ,Colombia,
BB1381-31MGFED,BB1381-31ED,NonSuscription,BB1381-31,Lolipop,Tropicana Dream,tropical,MGF,ED,$9.15 ,2024,,$69.99 ,,
BB1381-31MGFVD,BB1381-31VD,NonSuscription,BB1381-31,Lolipop,Tropicana Dream,tropical,MGF,VD,$9.15 ,2024,,$69.99 ,,
BB1381-31MGFMD,BB1381-31MD,NonSuscription,BB1381-31,Lolipop,Tropicana Dream,tropical,MGF,MD,$9.15 ,2024,,$69.99 ,,
BB1381-31MGFFL,BB1381-31FL,NonSuscription,BB1381-31,Lolipop,Tropicana Dream,tropical,MGF,FL,$9.15 ,2024,,$69.99 ,,
BB1381-31MGFCM,BB1381-31CM,NonSuscription,BB1381-31,Lolipop,Tropicana Dream,tropical,MGF,CM,$9.15 ,2024,,$69.99 ,,
BB1382-35SVGED,BB1382-35ED,NonSuscription,BB1382-35,purple margarita tulips x 35st,Purple Peony Tulips 35 stems,Mixed,SVG,ED,$22.75 ,2024,,$89.99 ,USA,Active
BB1382-35SVGMD,BB1382-35MD,NonSuscription,BB1382-35,purple margarita tulips x 35st,Purple Peony Tulips 35 stems,Mixed,SVG,MD,$22.75 ,2024,,$89.99 ,USA,Active
BB1383-12NTFED,BB1383-12ED,NonSuscription,BB1383-12,Golden Globe x12st 50cm,UNKN,Roses,NTF,ED,,2024,,price not avail,,
